"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";"etai11";"etai12";"etai21";"etai22";
"10";"1,8077601793449976";"3,243434620950753";"0,7128068956464472";"0,11691030531756683";"0,4611388847767566";"-1,3359836507647525";"0,15619025651018478";"0,6160740107936378";"0,2169730647725041";0,26018249837596674";"19,376579783235233";"-4,912449014940901";"1";"0";"0";"1";
"11";"1,8008312379487874";"3,2451912813994586";"0,6418138509068577";"19,376579783235233";"-4,912449014940901";"-0,000357593624557261";"0,006928941396210034";"0,0017566604487054631";"0,07099304473958945";1,3124749578223662";"0,018275251343201404";"0,4396267654592556";"0,07134468693465179";"0,2567570586443631";"0,2567570586443631";"0,929011134447614";
"12";"1,6553990485817622";"2,7190135730304825";"0,47505519978143745";"0,11418111728638654";"0,413110459893705";"-1,273697375041929";"0,14543218936702515";"0,5261777083689761";"0,16675865112542027";0,27722060164548334";"15,436276472535791";"-4,266487402984254";"1";"0";"0";"1";
"13";"1,6489624894305952";"2,7207925965265876";"0,42144653980451907";"15,436276472535791";"-4,266487402984254";"-0,0004169761511216058";"0,006436559151166972";"0,0017790234961051895";"0,05360865997691838";1,295594472774815";"0,16653555256702646";"0,34306099548837565";"0,0839065624077382";"0,2765552718185121";"0,2765552718185121";"0,9165119896812837";
"14";"1,5145449697746014";"2,275640384360636";"0,29790266485477446";"0,10884875259218944";"0,3604758005647132";"-1,2349017922107008";"0,1344175196559939";"0,44515221216595147";"0,12354387494974461";0,2939741819247031";"12,058661364673888";"-3,6412162217824395";"1";"0";"0";"1";
"15";"1,5086206266064675";"2,277429290591174";"0,2589178752472779";"12,058661364673888";"-3,6412162217824395";"-0,000491293601252403";"0,005924343168133851";"0,001788906230538163";"0,03898478960749657";1,2789903667817824";"0,116235344248528";"0,29861911373672";"0,09860416659467464";"0,2973851752461818";"0,2973851752461818";"0,901887784279967";
"16";"1,3867069984460132";"1,9079324445895456";"0,1721139244018036";"0,10026618671892519";"0,30388759905080664";"-1,2158997180396711";"0,12191362816045416";"0,3694968460016284";"0,08680395084547429";0,30979652945704667";"9,10688791779466";"-3,004770989921113";"1";"0";"0";"1";
"17";"1,3814450077425393";"1,9096686114511294";"0,14566369954080693";"9,10688791779466";"-3,004770989921113";"-0,0005778033891459208";"0,0052619907034737925";"0,0017361668615837624";"0,026450224860996657";1,2632387154787978";"0,0565284299919373";"0,25566040686899605";"0,11539402443094082";"0,31869875077384496";"0,31869875077384496";"0,8851817684371045";
"18";"1,2732294808695575";"1,6092269367345817";"0,0887829384278928";"0,08800169532301431";"0,24432147109328475";"-1,2296982061058221";"0,10821552687298182";"0,30044167471654776";"0,05688076111291414";0,3236333743866048";"6,600091793157668";"-2,3772748441562186";"1";"0";"0";"1";
"19";"1,268817686177598";"1,6108160128970754";"0,07234716428825967";"6,600091793157668";"-2,3772748441562186";"-0,0006684444444444446";"0,004411794691959616";"0,0015890761624937572";"0,016435774139633125";1,249331107503923";"0,07188176527480827";"0,1835384280004071";"0,13394694240321414";"0,3397444036113765";"0,3397444036113765";"0,8667214915151427";
"20";"1,1755173185657974";"1,3729808733354671";"0,03865645375861634";"0,07198449643387397";"0,18349812754068015";"-1,296117528550159";"0,09330036761180047";"0,2378351395616082";"0,033690710529643335";0,33422805987783427";"4,517111702303116";"-1,7720185825310875";"1";"0";"0";"1";
"21";"1,1720511235474265";"1,3743406276182977";"0,02964213944385475";"4,517111702303116";"-1,7720185825310875";"-0,0007673476430976433";"0,0034661950183710794";"0,0013597542828304567";"0,009014314314761587";1,2385156686125245";"0,04556141230081412";"0,1273582819025787";"0,15351463119343423";"0,3595822458424387";"0,3595822458424387";"0,8472514749931386";
"22";"1,0960526288635741";"1,1954119202579432";"0,012730090399685588";"0,05279012043917514";"0,1242875671534318";"-1,4396348038534592";"0,07599849468385239";"0,17892870736035443";"0,01691204904416916";0,3404128031509541";"2,7873145507785737";"-1,1838889961617305";"1";"0";"0";"1";
"23";"1,0936497117809958";"1,1964325395820015";"0,008783434347732051";"2,7873145507785737";"-1,1838889961617305";"-0,0008620903880070549";"0,0024029170825784108";"0,001020619324058349";"0,003946656051953537";1,2319017109187698";"0,028568196579864757";"0,07256950066927281";"0,1725247617286152";"0,37689198770958965";"0,37689198770958965";"0,828336167863553";
"24";"1,0381326061209304";"1,0745288452142083";"0,0024720008590515836";"0,032279584662292034";"0,07087906648242052";"-1,7198828993893094";"0,055517105660065506";"0,12190369436779303";"0,006311433488680468";0,34082201356796377";"1,40111454577821";"-0,6380925354453115";"1";"0";"0";"1";
"25";"1,0368150072301352";"1,0751289032319207";"0,0013574052457589105";"1,40111454577821";"-0,6380925354453115";"-0,000940393413775767";"0,001317598890795254";"0,0006000580177122511";"0,001114595613292673";1,2308879499333463";"0,014098579172475478";"0,02870880285907873";"0,1885081048733669";"0,39014041733131305";"0,39014041733131305";"0,812432451698487";
"26";"1,0064857828715017";"1,0120453984998399";"0,0001358128206067654";"0,013858160769733842";"0,02882438865425801";"-2,1885461471101086";"0,030329224358633458";"0,0630835047320807";"0,0012215924251521451";0,3344909720123858";"0,40277651341468124";"-0,19364652452393827";"1";"0";"0";"1";
"27";"1,006087419700982";"1,0122369231813948";"0,000037119314193423694";"0,40277651341468124";"-0,19364652452393827";"-0,0009890427004856724";"0,00039836317051986";"0,0001915246815548209";"0,00009869350641334169";1,2365979711827948";"0,002103058889260545";"0,00500542016301786";"0,19811401733882206";"0,39758314307466797";"0,39758314307466797";"0,8028742750527385";
"28";"1,000070848161734";"1,0001002048795407";"0,00000017721510940258323";"0,0024067161260734847";"0,004854863847980652";"-2,499909097739663";"0,006016571539247863";"0,012136718301854222";"0,00003694209908402111";0,3251553157818744";"0,016741457658398406";"-0,008299292677849124";"1";"0";"0";"1";
"29";"1,0000541195650468";"1,000108497796611";"0,0000000029354674923544184";"0,016741457658398406";"-0,008299292677849124";"-0,0009992317890472882";"0,000016728596687260863";"0,00000829291707031424";"0,00000017427964191022882";1,2456535194818892";"0,000005938557870344141";"0,00005114751804313755";"0,20013917515930013";"0,3991052344275885";"0,3991052344275885";"0,8008591204860878";
"30";"1,000000037449091";"1,0000000118393304";"0,0000000000003990443261344291";"0,000021601780252802173";"0,000043332065846078947";"-2,5035953205178467";"0,00005408211595577035";"0,00010848595728061445";"0,000000002935068448028284";0,3229375084817345";"0,000025298440320398186";"-0,000012611770561221647";"1";"0";"0";"1";
"31";"1,0000000121700852";"1,0000000244414124";"0,00000000000000014913596515429733";"0,000025298440320398186";"-0,000012611770561221647";"-0,0009992317890472882";"0,00000002527900578145753";"0,000000012602082060943427";"0,00000000000039889519016927477";1,2478608274002518";"-0,000000016156616045037708";"0,00000002024838074987656";"0,20016068209816906";"0,3991213128493268";"0,3991213128493268";"0,800837719770458";
