"i";"xi";"yi";"f(x, y)";"si1";"si2";"lambdai";"|yi-y(i-1)|";"|yi-y(i-1)|";"|fi-f(i-1)|";angle((xi, yi), si)";"gi1";"gi2";
"33";"2,2543540015973265";"5,084846539462301";"1,5741517513358922";"0,12175764248023518";"0,5410024925951654";"-0,00023901249392318922";"0,0009062439484829349";"0,00006788533284941561";"0,0017282070801070137";0,19593706711018286";"0,0428280157432086";"0,5469149888845948";
"34";"2,041017965039313";"4,136936205562777";"1,1667668539677571";"25,609362757980186";"-5,763625610088319";"-1,752136721870614";"0,2133360365580135";"0,9479103338995243";"0,4073848973681351";1,333841994299956";"25,609362757980186";"-5,763625610088319";
"35";"2,0337930333454675";"4,138562243732306";"1,0692334497006057";"0,24831543160121114";"0,4474607105069486";"-0,00028212071351108796";"0,007224931693845653";"0,0016260381695288961";"0,0975334042671514";0,04986658912480742";"0,2386844636319685";"0,44962824954968283";
"36";"2,0327705350868466";"4,136719717094535";"1,0686976854144352";"-1,6452154987588452";"0,9127337554541981";"-0,004117739489759989";"0,0010224982586211026";"0,0018425266377705247";"0,0005357642861705258";1,5210314817760258";"-1,6452154987588452";"0,9127337554541981";
"37";"2,033270213286146";"4,136442505288721";"1,0681557211893637";"0,11304846685627068";"0,5173504749104955";"-0,0003037159567705023";"0,0004996781992992019";"0,0002772118058145055";"0,0005419642250714674";0,24173242293719982";"0,23273804543251586";"0,45094901040627633";
"38";"1,9976568171617006";"3,973462785965483";"1,0247999227539017";"15,71519922942759";"-3,4339946374266184";"-0,3150276789664382";"0,035613396124445265";"0,1629797193232379";"0,043355798435462";1,32008414387407";"15,71519922942759";"-3,4339946374266184";
"39";"1,9930542862356526";"3,974468504460546";"0,9866421876767328";"0,24473279494852165";"0,43734634555742957";"-0,00029287130623387316";"0,004602530926048015";"0,0010057184950632494";"0,03815773507716891";0,0453545257325588";"0,22973619673647816";"0,44062331564784785";
"40";"1,9920018174757577";"3,9725877047661275";"0,9861074505268017";"-1,6147181153928236";"0,9032927878811492";"-0,004300481102732361";"0,001052468759894991";"0,001880799694418783";"0,0005347371499311304";1,525552114592093";"-1,6147181153928236";"0,9032927878811492";
"41";"1,9925182611162224";"3,97229879996514";"0,9855632927763003";"0,13603698870999387";"0,5009005208697712";"-0,00031983516846789586";"0,000516443640464827";"0,00028890480098780265";"0,0005441577505014283";0,1997410396993131";"0,2557067436274387";"0,4339558167050228";
"42";"1,6387932282229658";"2,669851172293617";"0,4329957440475548";"11,62956309519808";"-3,158414515166541";"-2,6002121647027496";"0,3537250328932567";"1,3024476276715227";"0,5525675487287455";1,2854695366121014";"11,62956309519808";"-3,158414515166541";
"43";"1,6338192544759405";"2,6712020287920137";"0,4020641839300816";"0,07849081716113124";"0,36430125808998526";"-0,0004277008264462811";"0,004973973747025389";"0,0013508564983966598";"0,030931560117473222";0,3367240436982536";"0,06732215389817986";"0,3673344991391936";
"44";"1,629186053983506";"2,6496978474186434";"0,3979447500483357";"4,223067838851171";"-0,9098702151407068";"-0,05902856741729595";"0,004633200492434485";"0,021504181373370426";"0,004119433881745904";1,231732467837398";"4,223067838851171";"-0,9098702151407068";
"45";"1,6273568722857026";"2,6500919490548047";"0,3939012067877826";"0,11290149827733369";"0,35365443979016603";"-0,00043314049586776866";"0,0018291816978032224";"0,00039410163616135905";"0,004043543260553062";0,24168940763314828";"0,08200179497168936";"0,36031185586002934";
"46";"1,4234688363950319";"2,0114298390471066";"0,20132968875011215";"9,293055361024217";"-2,966737828143895";"-1,805893092665925";"0,20388803589067073";"0,638662110007698";"0,19257151803767047";1,2639435122243865";"9,293055361024217";"-2,966737828143895";
"47";"1,4183672951227013";"2,01305846761828";"0,17519829675463866";"0,11090457065433679";"0,25612004555473966";"-0,0005489627548897213";"0,005101541272330548";"0,0016286285711734213";"0,026131391995473485";0,20515310483078836";"0,10333445173906242";"0,25853674891838097";
"48";"1,4051506951875206";"1,9825364056554093";"0,1706885461211898";"-3,7356024962676497";"1,6175858938873855";"-0,1191709219665408";"0,01321659993518068";"0,030522061962870755";"0,004509750633448856";1,7787371315827545";"-3,7356024962676497";"1,6175858938873855";
"49";"1,407262995974259";"1,9816217398258171";"0,16601507816281574";"0,10370592493945166";"0,25387400958387796";"-0,0005654511658692097";"0,0021123007867384727";"0,0009146658295922098";"0,004673467958374061";0,22970342432284582";"0,12068905152289178";"0,24651999747393738";
"50";"1,373398129222634";"1,8987199238372094";"0,15504491974316728";"-6,118822354684486";"2,499500496995699";"-0,3265470779166848";"0,033864866751624985";"0,08290181598860778";"0,010970158419648463";1,8092009600749437";"-6,118822354684486";"2,499500496995699";
"51";"1,3769840016694308";"1,8972551174670638";"0,14225386884537675";"0,1000932622385054";"0,23785431034984586";"-0,0005860396394825098";"0,003585872446796818";"0,0014648063701457137";"0,012791050897790535";0,22949453356397997";"0,1094422129693906";"0,23403532270096505";
"52";"1,3493688597255897";"1,8316325131541573";"0,1338009092264771";"-5,1500711380690465";"2,1672387114038294";"-0,27589411441140643";"0,027615141943841116";"0,06562260431290655";"0,008452959618899636";1,8074103084504454";"-5,1500711380690465";"2,1672387114038294";
"53";"1,3524718469344312";"1,8303267226476374";"0,12436787797622928";"0,07477521600833092";"0,23347308232194391";"-0,0006025134654751416";"0,0031029872088414873";"0,0013057905065198014";"0,00943303125024783";0,32642360408654014";"0,08463199578596159";"0,2293251794811546";
"54";"1,3331224995773958";"1,7699116277870395";"0,11630539909661826";"4,561080278995";"-1,460794218488859";"-0,25876685337665417";"0,01934934735703541";"0,06041509486059797";"0,00806247887961102";1,2351925608049732";"4,561080278995";"-1,460794218488859";
"55";"1,3302991014517513";"1,770815888051308";"0,10922297869846166";"0,07533247709054453";"0,22057600367168698";"-0,0006190196078431375";"0,0028233981256445533";"0,000904260264268496";"0,007082420398156597";0,3151852290849877";"0,06452377959301936";"0,22403774559420775";
"56";"1,297006401538522";"1,673333753095433";"0,09611930670789987";"5,207128667613825";"-1,778370507294591";"-0,4419435175776001";"0,03329269991322922";"0,09748213495587497";"0,013103671990561797";1,2405276275274157";"5,207128667613825";"-1,778370507294591";
"57";"1,2936330295093084";"1,6744858477928808";"0,08632024260208092";"0,0778232196465185";"0,19725104519449704";"-0,0006478372716608013";"0,003373372029213684";"0,001152094697447763";"0,009799064105818947";0,2819912352711855";"0,07010636972941553";"0,19988655108993392";
"58";"1,1671284448562647";"1,3538468192606694";"0,03489079267836688";"4,228725263774814";"-1,6683975063866985";"-1,6255377922892578";"0,12650458465304368";"0,3206390285322113";"0,05142944992371404";1,2351189678458865";"4,228725263774814";"-1,6683975063866985";
"59";"1,1638486996465833";"1,355140807020123";"0,026882038631208117";"0,05318914063127022";"0,11805133074379792";"-0,0007755872053872056";"0,003279745209681382";"0,001293987759453442";"0,008008754047158763";0,28628456837135696";"0,049765045441669375";"0,11940227021600691";
"60";"1,033857634028089";"1,0666304438343368";"0,0016441484846815707";"0,9903974778865621";"-0,44623272076420584";"-2,4439399485629565";"0,1299910656184944";"0,28851036318578605";"0,02523789014652652";1,2243182524671785";"0,9903974778865621";"-0,44623272076420584";
"61";"1,0329181179509128";"1,067053751470595";"0,0010853957607120132";"0,011202453943759277";"0,026469604987306206";"-0,0009486252723311551";"0,0009395160771762291";"0,000423307636258017";"0,0005587527239695575";0,3687827011125426";"0,010507737549913632";"0,02678261586779307";
"62";"1,0292729619416463";"1,05844083146514";"0,0009494504543708592";"0,4546096322346842";"-0,1923997437979441";"-0,3253890645359241";"0,0036451560092666045";"0,008612920005454997";"0,000135945306341154";1,1997301915379555";"0,4546096322346842";"-0,1923997437979441";
"63";"1,0288395381206614";"1,0586242649566466";"0,0008330064975728059";"0,012167991982793683";"0,02219210396135539";"-0,0009533977950584389";"0,00043342382098487573";"0,0001834334915067685";"0,00011644395679805326";0,2695915332400937";"0,010982207571908376";"0,02269395126215379";
"64";"1,0245829224318215";"1,0508610072207891";"0,0007233137636776905";"-0,397897504359372";"0,218168456371437";"-0,3498207177370898";"0,004256615688840041";"0,007763257735857456";"0,00010969273389511546";1,8419942220414949";"-0,397897504359372";"0,218168456371437";
"65";"1,0249663278652141";"1,050650784812628";"0,0006242164501719177";"0,010129986062825287";"0,019472895894142982";"-0,0009635783818498656";"0,0003834054333927035";"0,00021022240816107228";"0,0000990973135057728";0,2933402117421863";"0,011061195131530255";"0,018962311025294554";
"66";"1,0142834767560815";"1,030115115147279";"0,0003846899978568036";"-0,5167702366520555";"0,2688287853748417";"-1,0545770786730166";"0,010682851109132665";"0,020535669665349088";"0,00023952645231511407";1,8687665501898254";"-0,5167702366520555";"0,2688287853748417";
"67";"1,0147866914830412";"1,0298533380667958";"0,00021902212259335217";"0,004424781150362554";"0,01239829361074958";"-0,0009737687878850264";"0,0005032147269597302";"0,0002617770804830635";"0,00016566787526345144";0,4352330579982547";"0,004687218632857704";"0,012261771139732147";
"68";"1,0144652272818724";"1,0289525912465582";"0,00021274367023691934";"0,10485551457110898";"-0,03742122350054444";"-0,07265087023400321";"0,00032146420116885337";"0,0009007468202376389";"0,000006278452356432826";1,1352818919643108";"0,10485551457110898";"-0,03742122350054444";
"69";"1,01436152070058";"1,0289896024345047";"0,00020661697938273248";"0,005637239288672632";"0,011567715298639857";"-0,0009890427004856724";"0,0001037065812922244";"0,00003701118794645638";"0,000006126690854186862";0,3247829574349846";"0,004253494359185872";"0,012061551302267048";
"70";"1,0018676987288633";"1,00335205750163";"0,000018451908400458686";"0,15875569076883744";"-0,07736565092768544";"-2,216301514257454";"0,012493821971716768";"0,025637544932874633";"0,00018816507098227378";1,239594873443202";"0,15875569076883744";"-0,07736565092768544";
"71";"1,0017098737601453";"1,0034289695882352";"0,000002927635259472407";"0,0009082440612940603";"0,001253752014424637";"-0,0009941373940898727";"0,0001578249687178697";"0,00007691208660531593";"0,00001552427314098628";0,15761236593467073";"0,0008960798654062962";"0,0012596799337849518";
"72";"1,0016767807936802";"1,0033832876232909";"0,0000028840325494131666";"-0,007430267100730248";"0,005382888420113474";"-0,03643620462322085";"0,00003309296646513552";"0,00004568196494435141";"0,0000000436027100592404";1,7283930271388341";"-0,007430267100730248";"0,005382888420113474";
"73";"1,0016843945559377";"1,0033777718010284";"0,0000028409617421773906";"0,0007005906939776956";"0,00137823420900203";"-0,0010246956340052276";"0,000007613762257610965";"0,000005515822262427574";"0,000000043070807235776005";0,31426832654901576";"0,0009064468772246315";"0,0012291008265830072";
"74";"1,0001916619549631";"1,0004411996295155";"0,00000037126912685238833";"-0,022756704417037366";"0,01156779705686617";"-2,1306771754266425";"0,0014927326009745877";"0,002936572171512818";"0,000002469692615325002";1,8857845181857802";"-0,022756704417037366";"0,01156779705686617";
"75";"1,0002144011774305";"1,000429640718967";"0,00000004603065406388997";"0,00011046257839520947";"0,00015914684324166785";"-0,0009992317890472882";"0,000022739222467456573";"0,000011558910548468337";"0,00000032523847278849835";0,17854061228644713";"0,00011177590215538658";"0,00015847924821343895";
"76";"1,000209140625509";"1,0004220616795836";"0,00000004513608553046929";"-0,0010767068520864953";"0,0007473377528821601";"-0,04762293256332682";"0,000005260551921686263";"0,000007579039383364294";"0,0000000008945685334206764";1,7493356193994745";"-0,0010767068520864953";"0,0007473377528821601";
"77";"1,0002102384357203";"1,0004212996940767";"0,00000004426082514392512";"0,000086320933314561";"0,0001714398479670732";"-0,001019599911728769";"0,0000010978102113451513";"0,000000761985506870227";"0,0000000008752603865441701";0,3188444658477073";"0,00010896241842361931";"0,00015572448721634657";
"78";"1,000005126841531";"1,000013932683853";"0,0000000013797698459380016";"-0,0014613436641712774";"0,0007357949012742893";"-2,3761512568646443";"0,00020511159418912326";"0,0004073670102236445";"0,00000004288105529798712";1,8897418328683266";"-0,0014613436641712774";"0,0007357949012742893";
"79";"1,000006587062575";"1,0000131974541975";"0,00000000004344361555447688";"0,000003839827459880278";"0,000004667188172926821";"-0,0009992317890472882";"0,0000014602210439627849";"0,0000007352296555721809";"0,0000000013363262303835248";0,09694806357044589";"0,000003859800449923512";"0,000004657131658092339";
